STATE,YEAR,ENROLL,TOTAL_REVENUE,FEDERAL_REVENUE,LOCAL_REVENUE,OTHER_EXPENDITURE,CAPITAL_OUTLAY_EXPENDITURE,GRADES_PK_G,AVG_MATH_4_SCORE,AVG_MATH_8_SCORE,AVG_READING_4_SCORE,AVG_READING_8_SCORE,TOTAL_SCORE
11,1987,183417.45833333334,2005602.32,206691.24,46597.88,123826.25,113695.88,250.0,232.1818181818182,269.5833333333333,210.15384615384616,254.54545454545453,966.4644522144522
11,1988,183417.45833333334,2005602.32,206691.24,46597.88,123826.25,113695.88,261.0,232.1818181818182,269.5833333333333,210.15384615384616,254.54545454545453,966.4644522144522
11,1989,183417.45833333334,2005602.32,206691.24,46597.88,123826.25,113695.88,300.0,232.1818181818182,269.5833333333333,210.15384615384616,254.54545454545453,966.4644522144522
11,1990,183417.45833333334,2005602.32,206691.24,46597.88,123826.25,113695.88,1026.3870967741937,232.1818181818182,251.0,210.15384615384616,254.54545454545453,947.8811188811188
11,1991,183417.45833333334,2005602.32,206691.24,46597.88,123826.25,113695.88,498.0,232.1818181818182,269.5833333333333,210.15384615384616,254.54545454545453,966.4644522144522
11,2017,183417.45833333334,2005602.32,206691.24,46597.88,123826.25,113695.88,1582.0,238.0,277.0,216.0,261.0,992.0
12,1986,255503.33333333334,1668166.68,173069.4,462273.08,77436.95833333333,128976.84,2168.103448275862,237.0,281.8333333333333,221.0,266.7,1006.5333333333333
12,1987,255503.33333333334,1668166.68,173069.4,462273.08,77436.95833333333,128976.84,2168.103448275862,237.0,281.8333333333333,221.0,266.7,1006.5333333333333
12,1988,255503.33333333334,1668166.68,173069.4,462273.08,77436.95833333333,128976.84,2168.103448275862,237.0,281.8333333333333,221.0,266.7,1006.5333333333333
12,1989,255503.33333333334,1668166.68,173069.4,462273.08,77436.95833333333,128976.84,361.0,237.0,281.8333333333333,221.0,266.7,1006.5333333333333
12,1990,255503.33333333334,1668166.68,173069.4,462273.08,77436.95833333333,128976.84,919.0,237.0,271.0,221.0,266.7,995.7
12,1991,255503.33333333334,1668166.68,173069.4,462273.08,77436.95833333333,128976.84,1097.0,237.0,281.8333333333333,221.0,266.7,1006.5333333333333
12,2017,255503.33333333334,1668166.68,173069.4,462273.08,77436.95833333333,128976.84,2845.0,240.0,284.0,223.0,270.0,1017.0
13,1986,2026002.7083333333,21272992.48,1717877.4,12362717.8,757440.9583333334,1944741.64,25111.0,235.4,278.90909090909093,218.66666666666666,265.55555555555554,998.5313131313131
13,1987,2026002.7083333333,21272992.48,1717877.4,12362717.8,757440.9583333334,1944741.64,24541.0,235.4,278.90909090909093,218.66666666666666,265.55555555555554,998.5313131313131
13,1988,2026002.7083333333,21272992.48,1717877.4,12362717.8,757440.9583333334,1944741.64,26945.0,235.4,278.90909090909093,218.66666666666666,265.55555555555554,998.5313131313131
13,1989,2026002.7083333333,21272992.48,1717877.4,12362717.8,757440.9583333334,1944741.64,29321.0,235.4,278.90909090909093,218.66666666666666,265.55555555555554,998.5313131313131
13,1990,2026002.7083333333,21272992.48,1717877.4,12362717.8,757440.9583333334,1944741.64,34303.0,235.4,261.0,218.66666666666666,265.55555555555554,980.6222222222221
13,1991,2026002.7083333333,21272992.48,1717877.4,12362717.8,757440.9583333334,1944741.64,37039.0,235.4,278.90909090909093,218.66666666666666,265.55555555555554,998.5313131313131
13,2017,2026002.7083333333,21272992.48,1717877.4,12362717.8,757440.9583333334,1944741.64,83664.0,238.0,282.0,220.0,267.0,1007.0
14,1986,1000064.875,9824788.84,676001.64,3976313.48,417316.9166666667,817710.6,662.0,241.1818181818182,282.25,222.25,265.9,1011.5818181818182
14,1987,1000064.875,9824788.84,676001.64,3976313.48,417316.9166666667,817710.6,801.0,241.1818181818182,282.25,222.25,265.9,1011.5818181818182
14,1988,1000064.875,9824788.84,676001.64,3976313.48,417316.9166666667,817710.6,814.0,241.1818181818182,282.25,222.25,265.9,1011.5818181818182
14,1989,1000064.875,9824788.84,676001.64,3976313.48,417316.9166666667,817710.6,805.0,241.1818181818182,282.25,222.25,265.9,1011.5818181818182
14,1990,1000064.875,9824788.84,676001.64,3976313.48,417316.9166666667,817710.6,967.0,241.1818181818182,267.0,222.25,265.9,996.3318181818182
14,1991,1000064.875,9824788.84,676001.64,3976313.48,417316.9166666667,817710.6,2431.0,241.1818181818182,282.25,222.25,265.9,1011.5818181818182
14,2017,1000064.875,9824788.84,676001.64,3976313.48,417316.9166666667,817710.6,19198.0,247.0,288.0,226.0,272.0,1033.0
15,1986,493742.125,4675771.6,329251.32,2191730.6,215311.125,530053.6,981.0,240.0909090909091,283.8181818181818,222.53846153846155,266.55555555555554,1013.003108003108
15,1987,493742.125,4675771.6,329251.32,2191730.6,215311.125,530053.6,1068.0,240.0909090909091,283.8181818181818,222.53846153846155,266.55555555555554,1013.003108003108
15,1988,493742.125,4675771.6,329251.32,2191730.6,215311.125,530053.6,3334.0,240.0909090909091,283.8181818181818,222.53846153846155,266.55555555555554,1013.003108003108
15,1989,493742.125,4675771.6,329251.32,2191730.6,215311.125,530053.6,3417.0,240.0909090909091,283.8181818181818,222.53846153846155,266.55555555555554,1013.003108003108
15,1990,493742.125,4675771.6,329251.32,2191730.6,215311.125,530053.6,4747.0,240.0909090909091,278.0,222.53846153846155,266.55555555555554,1007.1849261849262
15,1991,493742.125,4675771.6,329251.32,2191730.6,215311.125,530053.6,5128.0,240.0909090909091,283.8181818181818,222.53846153846155,266.55555555555554,1013.003108003108
15,2017,493742.125,4675771.6,329251.32,2191730.6,215311.125,530053.6,30454.0,243.0,286.0,222.0,268.0,1019.0
16,1986,472747.8333333333,4289005.16,313045.28,1512532.92,201006.33333333334,452915.6,495.0,242.6,286.1,222.0,266.8181818181818,1017.5181818181818
16,1987,472747.8333333333,4289005.16,313045.28,1512532.92,201006.33333333334,452915.6,641.0,242.6,286.1,222.0,266.8181818181818,1017.5181818181818
16,1988,472747.8333333333,4289005.16,313045.28,1512532.92,201006.33333333334,452915.6,1043.0,242.6,286.1,222.0,266.8181818181818,1017.5181818181818
16,1989,472747.8333333333,4289005.16,313045.28,1512532.92,201006.33333333334,452915.6,1398.0,242.6,286.1,222.0,266.8181818181818,1017.5181818181818
16,1990,472747.8333333333,4289005.16,313045.28,1512532.92,201006.33333333334,452915.6,1627.0,242.6,286.1,222.0,266.8181818181818,1017.5181818181818
16,1991,472747.8333333333,4289005.16,313045.28,1512532.92,201006.33333333334,452915.6,2072.0,242.6,286.1,222.0,266.8181818181818,1017.5181818181818
16,2017,472747.8333333333,4289005.16,313045.28,1512532.92,201006.33333333334,452915.6,21281.0,241.0,285.0,223.0,267.0,1016.0
17,1986,649013.0,5281914.56,598980.64,1640889.2,329608.25,487559.0,23828.64285714286,233.63636363636363,274.3333333333333,220.84615384615384,265.54545454545456,994.3613053613053
17,1987,649013.0,5281914.56,598980.64,1640889.2,329608.25,487559.0,23828.64285714286,233.63636363636363,274.3333333333333,220.84615384615384,265.54545454545456,994.3613053613053
17,1988,649013.0,5281914.56,598980.64,1640889.2,329608.25,487559.0,23828.64285714286,233.63636363636363,274.3333333333333,220.84615384615384,265.54545454545456,994.3613053613053
17,1989,649013.0,5281914.56,598980.64,1640889.2,329608.25,487559.0,23828.64285714286,233.63636363636363,274.3333333333333,220.84615384615384,265.54545454545456,994.3613053613053
17,1990,649013.0,5281914.56,598980.64,1640889.2,329608.25,487559.0,6310.0,233.63636363636363,257.0,220.84615384615384,265.54545454545456,977.027972027972
17,1991,649013.0,5281914.56,598980.64,1640889.2,329608.25,487559.0,11926.0,233.63636363636363,274.3333333333333,220.84615384615384,265.54545454545456,994.3613053613053
17,2017,649013.0,5281914.56,598980.64,1640889.2,329608.25,487559.0,29493.0,239.0,278.0,224.0,265.0,1006.0
18,1986,716641.5833333334,6034237.48,886902.24,2407710.08,353578.7916666667,484398.64,1287.0,226.63636363636363,265.5,207.23076923076923,254.63636363636363,954.0034965034964
18,1987,716641.5833333334,6034237.48,886902.24,2407710.08,353578.7916666667,484398.64,1305.0,226.63636363636363,265.5,207.23076923076923,254.63636363636363,954.0034965034964
18,1988,716641.5833333334,6034237.48,886902.24,2407710.08,353578.7916666667,484398.64,1235.0,226.63636363636363,265.5,207.23076923076923,254.63636363636363,954.0034965034964
18,1989,716641.5833333334,6034237.48,886902.24,2407710.08,353578.7916666667,484398.64,6659.0,226.63636363636363,265.5,207.23076923076923,254.63636363636363,954.0034965034964
18,1990,716641.5833333334,6034237.48,886902.24,2407710.08,353578.7916666667,484398.64,7324.0,226.63636363636363,246.0,207.23076923076923,254.63636363636363,934.5034965034964
18,1991,716641.5833333334,6034237.48,886902.24,2407710.08,353578.7916666667,484398.64,8916.0,226.63636363636363,265.5,207.23076923076923,254.63636363636363,954.0034965034964
18,2017,716641.5833333334,6034237.48,886902.24,2407710.08,353578.7916666667,484398.64,27491.0,229.0,267.0,212.0,257.0,965.0
19,1986,198376.70833333334,2128856.76,159169.48,1095980.96,94395.54166666667,106395.32,889.0,240.0,284.0,224.3846153846154,268.90909090909093,1017.2937062937062
19,1987,198376.70833333334,2128856.76,159169.48,1095980.96,94395.54166666667,106395.32,1620.0,240.0,284.0,224.3846153846154,268.90909090909093,1017.2937062937062
19,1988,198376.70833333334,2128856.76,159169.48,1095980.96,94395.54166666667,106395.32,1761.0,240.0,284.0,224.3846153846154,268.90909090909093,1017.2937062937062
19,1989,198376.70833333334,2128856.76,159169.48,1095980.96,94395.54166666667,106395.32,1925.0,240.0,284.0,224.3846153846154,268.90909090909093,1017.2937062937062
19,1990,198376.70833333334,2128856.76,159169.48,1095980.96,94395.54166666667,106395.32,1801.0,240.0,284.0,224.3846153846154,268.90909090909093,1017.2937062937062
19,1991,198376.70833333334,2128856.76,159169.48,1095980.96,94395.54166666667,106395.32,1503.0,240.0,284.0,224.3846153846154,268.90909090909093,1017.2937062937062
19,2017,198376.70833333334,2128856.76,159169.48,1095980.96,94395.54166666667,106395.32,5617.0,240.0,284.0,221.0,269.0,1014.0
20,1986,841958.0833333334,9707408.48,585060.64,5169290.4,368803.25,815876.36,9361.0,236.8181818181818,278.9166666666667,220.84615384615384,265.72727272727275,1002.3082750582751
20,1987,841958.0833333334,9707408.48,585060.64,5169290.4,368803.25,815876.36,10032.0,236.8181818181818,278.9166666666667,220.84615384615384,265.72727272727275,1002.3082750582751
20,1988,841958.0833333334,9707408.48,585060.64,5169290.4,368803.25,815876.36,10882.0,236.8181818181818,278.9166666666667,220.84615384615384,265.72727272727275,1002.3082750582751
20,1989,841958.0833333334,9707408.48,585060.64,5169290.4,368803.25,815876.36,12238.0,236.8181818181818,278.9166666666667,220.84615384615384,265.72727272727275,1002.3082750582751
20,1990,841958.0833333334,9707408.48,585060.64,5169290.4,368803.25,815876.36,14360.0,236.8181818181818,261.0,220.84615384615384,265.72727272727275,984.3916083916084
20,1991,841958.0833333334,9707408.48,585060.64,5169290.4,368803.25,815876.36,15567.0,236.8181818181818,278.9166666666667,220.84615384615384,265.72727272727275,1002.3082750582751
20,2017,841958.0833333334,9707408.48,585060.64,5169290.4,368803.25,815876.36,30422.0,241.0,281.0,225.0,267.0,1014.0
21,1986,931856.5833333334,11832922.32,649857.52,6477872.56,364713.5416666667,682937.24,3702.0,246.0,292.3636363636364,231.23076923076923,273.72727272727275,1043.3216783216783
21,1987,931856.5833333334,11832922.32,649857.52,6477872.56,364713.5416666667,682937.24,4783.0,246.0,292.3636363636364,231.23076923076923,273.72727272727275,1043.3216783216783
21,1988,931856.5833333334,11832922.32,649857.52,6477872.56,364713.5416666667,682937.24,6017.0,246.0,292.3636363636364,231.23076923076923,273.72727272727275,1043.3216783216783
21,1989,931856.5833333334,11832922.32,649857.52,6477872.56,364713.5416666667,682937.24,6819.0,246.0,292.3636363636364,231.23076923076923,273.72727272727275,1043.3216783216783
21,1990,931856.5833333334,11832922.32,649857.52,6477872.56,364713.5416666667,682937.24,7567.0,246.0,292.3636363636364,231.23076923076923,273.72727272727275,1043.3216783216783
21,1991,931856.5833333334,11832922.32,649857.52,6477872.56,364713.5416666667,682937.24,9491.0,246.0,292.3636363636364,231.23076923076923,273.72727272727275,1043.3216783216783
21,2017,931856.5833333334,11832922.32,649857.52,6477872.56,364713.5416666667,682937.24,30684.0,249.0,297.0,236.0,278.0,1060.0
22,1986,1594490.875,16877091.2,1330397.08,6228449.2,814946.0,1431390.6,8448.0,234.36363636363637,276.1666666666667,217.83333333333334,263.5,991.8636363636364
22,1987,1594490.875,16877091.2,1330397.08,6228449.2,814946.0,1431390.6,4128.0,234.36363636363637,276.1666666666667,217.83333333333334,263.5,991.8636363636364
22,1988,1594490.875,16877091.2,1330397.08,6228449.2,814946.0,1431390.6,9549.0,234.36363636363637,276.1666666666667,217.83333333333334,263.5,991.8636363636364
22,1989,1594490.875,16877091.2,1330397.08,6228449.2,814946.0,1431390.6,10661.0,234.36363636363637,276.1666666666667,217.83333333333334,263.5,991.8636363636364
22,1990,1594490.875,16877091.2,1330397.08,6228449.2,814946.0,1431390.6,10785.0,234.36363636363637,264.0,217.83333333333334,263.5,979.6969696969697
22,1991,1594490.875,16877091.2,1330397.08,6228449.2,814946.0,1431390.6,11157.0,234.36363636363637,276.1666666666667,217.83333333333334,263.5,991.8636363636364
22,2017,1594490.875,16877091.2,1330397.08,6228449.2,814946.0,1431390.6,44258.0,236.0,280.0,218.0,265.0,999.0
23,1986,815725.5833333334,8524971.68,487813.44,2811907.28,674224.625,978556.76,6008.0,245.0,290.0,222.92307692307693,268.3,1026.2230769230769
23,1987,815725.5833333334,8524971.68,487813.44,2811907.28,674224.625,978556.76,5693.0,245.0,290.0,222.92307692307693,268.3,1026.2230769230769
23,1988,815725.5833333334,8524971.68,487813.44,2811907.28,674224.625,978556.76,5827.0,245.0,290.0,222.92307692307693,268.3,1026.2230769230769
23,1989,815725.5833333334,8524971.68,487813.44,2811907.28,674224.625,978556.76,7347.0,245.0,290.0,222.92307692307693,268.3,1026.2230769230769
23,1990,815725.5833333334,8524971.68,487813.44,2811907.28,674224.625,978556.76,7171.0,245.0,275.0,222.92307692307693,268.3,1011.2230769230769
23,1991,815725.5833333334,8524971.68,487813.44,2811907.28,674224.625,978556.76,5549.0,245.0,290.0,222.92307692307693,268.3,1026.2230769230769
23,2017,815725.5833333334,8524971.68,487813.44,2811907.28,674224.625,978556.76,22692.0,249.0,294.0,225.0,269.0,1037.0
24,1986,488523.0833333333,3375499.8,540124.2,1080137.88,221731.04166666666,314041.72,110.0,226.27272727272728,264.45454545454544,207.76923076923077,253.0909090909091,951.5874125874126
24,1987,488523.0833333333,3375499.8,540124.2,1080137.88,221731.04166666666,314041.72,154.0,226.27272727272728,264.45454545454544,207.76923076923077,253.0909090909091,951.5874125874126
24,1988,488523.0833333333,3375499.8,540124.2,1080137.88,221731.04166666666,314041.72,172.0,226.27272727272728,264.45454545454544,207.76923076923077,253.0909090909091,951.5874125874126
24,1989,488523.0833333333,3375499.8,540124.2,1080137.88,221731.04166666666,314041.72,379.0,226.27272727272728,264.45454545454544,207.76923076923077,253.0909090909091,951.5874125874126
24,1990,488523.0833333333,3375499.8,540124.2,1080137.88,221731.04166666666,314041.72,997.0,226.27272727272728,264.45454545454544,207.76923076923077,253.0909090909091,951.5874125874126
24,1991,488523.0833333333,3375499.8,540124.2,1080137.88,221731.04166666666,314041.72,732.0,226.27272727272728,264.45454545454544,207.76923076923077,253.0909090909091,951.5874125874126
24,2017,488523.0833333333,3375499.8,540124.2,1080137.88,221731.04166666666,314041.72,5732.0,235.0,271.0,215.0,256.0,977.0
25,1986,895642.375,7745905.0,651710.88,3747717.0,441974.75,748108.8,21491.85185185185,236.0909090909091,279.27272727272725,220.53846153846155,265.6363636363636,1001.5384615384615
25,1987,895642.375,7745905.0,651710.88,3747717.0,441974.75,748108.8,21491.85185185185,236.0909090909091,279.27272727272725,220.53846153846155,265.6363636363636,1001.5384615384615
25,1988,895642.375,7745905.0,651710.88,3747717.0,441974.75,748108.8,21491.85185185185,236.0909090909091,279.27272727272725,220.53846153846155,265.6363636363636,1001.5384615384615
25,1989,895642.375,7745905.0,651710.88,3747717.0,441974.75,748108.8,21491.85185185185,236.0909090909091,279.27272727272725,220.53846153846155,265.6363636363636,1001.5384615384615
25,1990,895642.375,7745905.0,651710.88,3747717.0,441974.75,748108.8,21491.85185185185,236.0909090909091,279.27272727272725,220.53846153846155,265.6363636363636,1001.5384615384615
25,1991,895642.375,7745905.0,651710.88,3747717.0,441974.75,748108.8,15561.0,236.0909090909091,279.27272727272725,220.53846153846155,265.6363636363636,1001.5384615384615
25,2017,895642.375,7745905.0,651710.88,3747717.0,441974.75,748108.8,33054.0,240.0,281.0,223.0,266.0,1010.0
26,1986,150962.79166666666,1301873.24,161098.04,532929.64,56576.625,90696.36,138.0,240.4,286.8181818181818,224.0,269.8181818181818,1021.0363636363636
26,1987,150962.79166666666,1301873.24,161098.04,532929.64,56576.625,90696.36,96.0,240.4,286.8181818181818,224.0,269.8181818181818,1021.0363636363636
26,1988,150962.79166666666,1301873.24,161098.04,532929.64,56576.625,90696.36,268.0,240.4,286.8181818181818,224.0,269.8181818181818,1021.0363636363636
26,1989,150962.79166666666,1301873.24,161098.04,532929.64,56576.625,90696.36,293.0,240.4,286.8181818181818,224.0,269.8181818181818,1021.0363636363636
26,1990,150962.79166666666,1301873.24,161098.04,532929.64,56576.625,90696.36,533.0,240.4,280.0,224.0,269.8181818181818,1014.2181818181818
26,1991,150962.79166666666,1301873.24,161098.04,532929.64,56576.625,90696.36,437.0,240.4,286.8181818181818,224.0,269.8181818181818,1021.0363636363636
26,2017,150962.79166666666,1301873.24,161098.04,532929.64,56576.625,90696.36,2321.0,241.0,286.0,222.0,267.0,1016.0
27,1986,292097.8333333333,2856085.48,246446.24,1693525.68,121443.29166666667,310918.76,1487.0,238.0,282.9166666666667,222.5,267.6,1011.0166666666668
27,1987,292097.8333333333,2856085.48,246446.24,1693525.68,121443.29166666667,310918.76,1478.0,238.0,282.9166666666667,222.5,267.6,1011.0166666666668
27,1988,292097.8333333333,2856085.48,246446.24,1693525.68,121443.29166666667,310918.76,1509.0,238.0,282.9166666666667,222.5,267.6,1011.0166666666668
27,1989,292097.8333333333,2856085.48,246446.24,1693525.68,121443.29166666667,310918.76,1917.0,238.0,282.9166666666667,222.5,267.6,1011.0166666666668
27,1990,292097.8333333333,2856085.48,246446.24,1693525.68,121443.29166666667,310918.76,2062.0,238.0,276.0,222.5,267.6,1004.1
27,1991,292097.8333333333,2856085.48,246446.24,1693525.68,121443.29166666667,310918.76,2797.0,238.0,282.9166666666667,222.5,267.6,1011.0166666666668
27,2017,292097.8333333333,2856085.48,246446.24,1693525.68,121443.29166666667,310918.76,17513.0,246.0,288.0,224.0,269.0,1027.0
28,1986,365175.7083333333,2987554.08,223991.96,975029.56,108738.375,420471.2,3067.535714285714,232.0,272.8,211.36363636363637,256.09090909090907,972.2545454545455
28,1987,365175.7083333333,2987554.08,223991.96,975029.56,108738.375,420471.2,3067.535714285714,232.0,272.8,211.36363636363637,256.09090909090907,972.2545454545455
28,1988,365175.7083333333,2987554.08,223991.96,975029.56,108738.375,420471.2,3067.535714285714,232.0,272.8,211.36363636363637,256.09090909090907,972.2545454545455
28,1989,365175.7083333333,2987554.08,223991.96,975029.56,108738.375,420471.2,3067.535714285714,232.0,272.8,211.36363636363637,256.09090909090907,972.2545454545455
28,1990,365175.7083333333,2987554.08,223991.96,975029.56,108738.375,420471.2,421.0,232.0,272.8,211.36363636363637,256.09090909090907,972.2545454545455
28,1991,365175.7083333333,2987554.08,223991.96,975029.56,108738.375,420471.2,795.0,232.0,272.8,211.36363636363637,256.09090909090907,972.2545454545455
28,2017,365175.7083333333,2987554.08,223991.96,975029.56,108738.375,420471.2,8908.0,232.0,275.0,215.0,260.0,982.0
29,1986,193864.58333333334,2140051.76,106575.2,1340286.12,61091.958333333336,133343.36,2260.8275862068967,246.3,287.6363636363636,228.08333333333334,271.77777777777777,1033.7974747474748
29,1987,193864.58333333334,2140051.76,106575.2,1340286.12,61091.958333333336,133343.36,2260.8275862068967,246.3,287.6363636363636,228.08333333333334,271.77777777777777,1033.7974747474748
29,1988,193864.58333333334,2140051.76,106575.2,1340286.12,61091.958333333336,133343.36,2260.8275862068967,246.3,287.6363636363636,228.08333333333334,271.77777777777777,1033.7974747474748
29,1989,193864.58333333334,2140051.76,106575.2,1340286.12,61091.958333333336,133343.36,738.0,246.3,287.6363636363636,228.08333333333334,271.77777777777777,1033.7974747474748
29,1990,193864.58333333334,2140051.76,106575.2,1340286.12,61091.958333333336,133343.36,696.0,246.3,273.0,228.08333333333334,271.77777777777777,1019.161111111111
29,1991,193864.58333333334,2140051.76,106575.2,1340286.12,61091.958333333336,133343.36,850.0,246.3,287.6363636363636,228.08333333333334,271.77777777777777,1033.7974747474748
29,2017,193864.58333333334,2140051.76,106575.2,1340286.12,61091.958333333336,133343.36,3907.0,245.0,293.0,229.0,275.0,1042.0
30,1986,1262229.75,20129735.6,858881.76,11421884.6,771909.0,1217838.56,6054.0,244.0,286.90909090909093,227.1818181818182,271.8888888888889,1029.9797979797981
30,1987,1262229.75,20129735.6,858881.76,11421884.6,771909.0,1217838.56,6320.0,244.0,286.90909090909093,227.1818181818182,271.8888888888889,1029.9797979797981
30,1988,1262229.75,20129735.6,858881.76,11421884.6,771909.0,1217838.56,6195.0,244.0,286.90909090909093,227.1818181818182,271.8888888888889,1029.9797979797981
30,1989,1262229.75,20129735.6,858881.76,11421884.6,771909.0,1217838.56,6531.0,244.0,286.90909090909093,227.1818181818182,271.8888888888889,1029.9797979797981
30,1990,1262229.75,20129735.6,858881.76,11421884.6,771909.0,1217838.56,6998.0,244.0,270.0,227.1818181818182,271.8888888888889,1013.0707070707072
30,1991,1262229.75,20129735.6,858881.76,11421884.6,771909.0,1217838.56,8261.0,244.0,286.90909090909093,227.1818181818182,271.8888888888889,1029.9797979797981
30,2017,1262229.75,20129735.6,858881.76,11421884.6,771909.0,1217838.56,64351.0,248.0,292.0,233.0,275.0,1048.0
31,1986,323048.8333333333,2705104.0,389986.36,415323.92,120459.5,400929.96,5123.25,226.27272727272728,266.25,207.3846153846154,253.9090909090909,953.8164335664335
31,1987,323048.8333333333,2705104.0,389986.36,415323.92,120459.5,400929.96,5123.25,226.27272727272728,266.25,207.3846153846154,253.9090909090909,953.8164335664335
31,1988,323048.8333333333,2705104.0,389986.36,415323.92,120459.5,400929.96,5123.25,226.27272727272728,266.25,207.3846153846154,253.9090909090909,953.8164335664335
31,1989,323048.8333333333,2705104.0,389986.36,415323.92,120459.5,400929.96,5123.25,226.27272727272728,266.25,207.3846153846154,253.9090909090909,953.8164335664335
31,1990,323048.8333333333,2705104.0,389986.36,415323.92,120459.5,400929.96,1406.0,226.27272727272728,256.0,207.3846153846154,253.9090909090909,943.5664335664335
31,1991,323048.8333333333,2705104.0,389986.36,415323.92,120459.5,400929.96,1231.0,226.27272727272728,266.25,207.3846153846154,253.9090909090909,953.8164335664335
31,2017,323048.8333333333,2705104.0,389986.36,415323.92,120459.5,400929.96,9689.0,230.0,269.0,208.0,256.0,963.0
32,1986,2748181.4583333335,42385624.88,2593569.68,21920954.96,1226113.5,3685817.28,18783.0,235.36363636363637,277.0833333333333,220.6153846153846,264.3636363636364,997.4259906759908
32,1987,2748181.4583333335,42385624.88,2593569.68,21920954.96,1226113.5,3685817.28,20821.0,235.36363636363637,277.0833333333333,220.6153846153846,264.3636363636364,997.4259906759908
32,1988,2748181.4583333335,42385624.88,2593569.68,21920954.96,1226113.5,3685817.28,25005.0,235.36363636363637,277.0833333333333,220.6153846153846,264.3636363636364,997.4259906759908
32,1989,2748181.4583333335,42385624.88,2593569.68,21920954.96,1226113.5,3685817.28,28172.0,235.36363636363637,277.0833333333333,220.6153846153846,264.3636363636364,997.4259906759908
32,1990,2748181.4583333335,42385624.88,2593569.68,21920954.96,1226113.5,3685817.28,29187.0,235.36363636363637,261.0,220.6153846153846,264.3636363636364,981.3426573426574
32,1991,2748181.4583333335,42385624.88,2593569.68,21920954.96,1226113.5,3685817.28,30025.0,235.36363636363637,277.0833333333333,220.6153846153846,264.3636363636364,997.4259906759908
32,2017,2748181.4583333335,42385624.88,2593569.68,21920954.96,1226113.5,3685817.28,65558.0,236.0,282.0,222.0,264.0,1004.0
33,1986,1330547.75,10491797.2,1034023.04,3278679.0,578378.75,963093.2,778.0,238.9090909090909,277.8333333333333,219.23076923076923,261.90909090909093,997.8822843822845
33,1987,1330547.75,10491797.2,1034023.04,3278679.0,578378.75,963093.2,833.0,238.9090909090909,277.8333333333333,219.23076923076923,261.90909090909093,997.8822843822845
33,1988,1330547.75,10491797.2,1034023.04,3278679.0,578378.75,963093.2,1540.0,238.9090909090909,277.8333333333333,219.23076923076923,261.90909090909093,997.8822843822845
33,1989,1330547.75,10491797.2,1034023.04,3278679.0,578378.75,963093.2,1929.0,238.9090909090909,277.8333333333333,219.23076923076923,261.90909090909093,997.8822843822845
33,1990,1330547.75,10491797.2,1034023.04,3278679.0,578378.75,963093.2,3050.0,238.9090909090909,250.0,219.23076923076923,261.90909090909093,970.048951048951
33,1991,1330547.75,10491797.2,1034023.04,3278679.0,578378.75,963093.2,3925.0,238.9090909090909,277.8333333333333,219.23076923076923,261.90909090909093,997.8822843822845
33,2017,1330547.75,10491797.2,1034023.04,3278679.0,578378.75,963093.2,18734.0,241.0,282.0,224.0,263.0,1010.0
34,1986,106284.29166666667,1006458.8,125440.84,447299.24,70428.70833333333,113504.72,609.0,241.1818181818182,287.5,224.33333333333334,267.7,1020.7151515151515
34,1987,106284.29166666667,1006458.8,125440.84,447299.24,70428.70833333333,113504.72,530.0,241.1818181818182,287.5,224.33333333333334,267.7,1020.7151515151515
34,1988,106284.29166666667,1006458.8,125440.84,447299.24,70428.70833333333,113504.72,633.0,241.1818181818182,287.5,224.33333333333334,267.7,1020.7151515151515
34,1989,106284.29166666667,1006458.8,125440.84,447299.24,70428.70833333333,113504.72,682.0,241.1818181818182,287.5,224.33333333333334,267.7,1020.7151515151515
34,1990,106284.29166666667,1006458.8,125440.84,447299.24,70428.70833333333,113504.72,691.0,241.1818181818182,281.0,224.33333333333334,267.7,1014.2151515151515
34,1991,106284.29166666667,1006458.8,125440.84,447299.24,70428.70833333333,113504.72,657.0,241.1818181818182,287.5,224.33333333333334,267.7,1020.7151515151515
34,2017,106284.29166666667,1006458.8,125440.84,447299.24,70428.70833333333,113504.72,2778.0,244.0,288.0,222.0,265.0,1019.0
35,1986,1751345.7916666667,18140644.36,1254331.92,9336663.68,779385.5,1722225.04,26010.925925925927,239.45454545454547,282.25,223.1818181818182,267.7,1012.5863636363638
35,1987,1751345.7916666667,18140644.36,1254331.92,9336663.68,779385.5,1722225.04,26010.925925925927,239.45454545454547,282.25,223.1818181818182,267.7,1012.5863636363638
35,1988,1751345.7916666667,18140644.36,1254331.92,9336663.68,779385.5,1722225.04,26010.925925925927,239.45454545454547,282.25,223.1818181818182,267.7,1012.5863636363638
35,1989,1751345.7916666667,18140644.36,1254331.92,9336663.68,779385.5,1722225.04,26010.925925925927,239.45454545454547,282.25,223.1818181818182,267.7,1012.5863636363638
35,1990,1751345.7916666667,18140644.36,1254331.92,9336663.68,779385.5,1722225.04,26010.925925925927,239.45454545454547,264.0,223.1818181818182,267.7,994.3363636363638
35,1991,1751345.7916666667,18140644.36,1254331.92,9336663.68,779385.5,1722225.04,12393.0,239.45454545454547,282.25,223.1818181818182,267.7,1012.5863636363638
35,2017,1751345.7916666667,18140644.36,1254331.92,9336663.68,779385.5,1722225.04,38310.0,241.0,288.0,225.0,268.0,1022.0
